product_name,product_review,user_rating,similarity_score,Sentiment Score
Zombie Dust,"Color is a perfect golden ale color, pleasant hoppy aroma with a good mouthfeel. The hops are very forward but we'll balanced out by a nice crisp malty body. The after taste comes slowly, but is very floral with notes of pine and fruit. Reminds me much of Founders Mosaic promise, with less fruity flavors.",4.75,0.8398286305720102,0.9022
Swish,"16 oz. can. Very hazy pale orange. Distinctive Bissell Brothers aroma. Nice citrus hop aroma. Grainy malt profile. Bright orange hops. Light sweetness. Distinctive Bissell yeast. Mineral and grainy finish. A little astringent and boozy. Very good, though.",4.0,0.7967568948000815,0.902
Double Galaxy,"On tap at Dive 106, NYC. Pours a hazy orange color with a wispy layer of moussy head. A neat Saturn ring swirl of lacing throughout. Aromas of candied citrus, particularly orange and tangerine. Notes of tropical fruit, pineapple, mango and papaya. Overall, the aroma hints at fruity juicy goodness to come. As expected, a big juicy and fruity taste with notes of bright tropical and citrus fruit. A firm malt backbone is nevertheless a background for dominant hops flavors. Notes of orange cream soda and grapefruit pulp add a citrusy tanginess, while mellow tropical fruit, papaya and mango add a nice counterpoint. There are also hints of passion fruit. Earthy hops flavors add a spicy bite, resiny and redolent of sharp pine needles, as well as a developing bitterness.  Medium bodied and alternating between a crisp and fluffy mouthfeel. The carbonation is up to par. Despite the juiciness, the palate develops dryness that greatly aids drinkability. The finish is dry with hints of clean alcohol spices.  Overall, a totally kick ass IPA.",4.5,0.8216478635396902,0.9005
Dinner,"Tasted from bottle. Pours a super murky pale yellow with white head. Tons of lacing. Aroma is big time tropical fruit with pineapple, melon, some orange, peach. Taste is an incredibly well balanced fruity bitterness. Flavors similar to the nose of tropical and citrus fruits along with some caramel. Top Notch IPA. Easily one of the best I've ever had.",5.0,0.7960476651566398,0.8999
Very Hazy,"Blown away by this beer. Hazy orange juice in appearance with a lingering lacey head. Aromas of tangerine, sappy citrus and pine, lemon, and caramel candy. Taste is so juicy, orange and grapefruit, a chewy mouthfeel with a silkiness that belies it’s strength. A tinge of bitterness with grapefruit pith. Tons of intense flavours that are perfectly balanced, this is the good stuff. Wow! Incredible",5.0,0.7965751131080517,0.8999
Barrel-Aged Abraxas,"On tap at Hops & Pie(10/2017). Black appearance with a small tan colored head. Pleasant aroma of light chili peppers, chocolate malt, vanilla, cinnamon, light oak and a touch of whiskey barrel. Similar flavor, rich, malty and moderately sweet with a lightly spiced bitterness. Medium to full body with soft carbonation, a smooth feel and a balanced finish. An excellent sipper overall.",4.75,0.7954583708513396,0.8979
Cable Car,"2009 bottle enjoyed at Toronado SF.  Pours a relatively clear golden copper color with a nice white head that hangs around and leaves light rings of lacing. Aroma is surprisingly funky and complex with lemon and green apple sourness dominating. More fruit and tart than earthiness but there is light straw and grass throughout as well. Body is very citric and crisp, full on the palate with high carbonation. Flavor start with lemon and other citrus rind, before becoming more oaky and tart with only lingering sourness. Expected to be let down by this, but was pleasantly surprised and look forward to trying other vintages.",4.5,0.7946749769908567,0.8979
Duck Duck Gooze,"2016 B3 poured from a 750mL bottle into a Lost Abbey DDG Teku glass.   Pours a golden orange, slightly hazy body with a white head that reduces slowly, leaving spotty lacing.   Aromas are tart and lactic, with a solid amount of oak, funky yeast, citrus, grassy. Oak/wine barrel is the dominating aroma here.   On the tongue is a delicious tartness, interesting oak character, grassy, white wine, hay, barnyard, fruity yeast, super dry with a crisp funky aftertaste. Mouthfeel is light with high carbonation, very dry and crisp.   Lived up to the hype! This beer is amazing. Delicate and balanced.",4.75,0.8077199744817914,0.8977
Supplication,"A: Seductive Ruby Red, S: yeasty, funky, grapey, fruity, hay, grass, sour cherries. T: Fruity, PinotNoir is defiantly there, funky, cherry, smooth tight body, and a wonderful dry finish. MF: Tart, Tangy, and Supple. O: This was my first sour ale and it was quite a treat. Very robust flavors and aromas that came to together in a tight knit ale that very well delivered. Great first at bat w/ sours.",4.5,0.8189239115802954,0.8966
Zombie Dust,"Exceptional, dense, creamy head with a super fine texture and the consistency of meringue. Head retention is likewise outstanding. Seafoam crowned my beer through to the last sip.  Aromas are straight cuts hops. Citrusy, zesty, a bit spicey. Some tropical fruits in there too.   Flavors are citrusy, juicy, and smooth. Not super complex, but very balanced and with pristine focus. Biting bitterness, but not too much. Just enough malt to round things out while maintaining a dry, bittering, quenching finish. Nice.  Mouth feel is highly drinkable, quaffable even. Rare for such a happy brew. This one is like hop juice with some grain to give it body.",4.25,0.8164162705979882,0.8957
Sip Of Sunshine,"06/2014 - superb pine, floral, pineapple aromas; potent, sweet, kind of cloying, more pine on the palate; a touch bitter, fruity, clean finish. Not to be confused with a NEIPA, this is different than what's popular here.",4.25,0.8019893847938513,0.8948
Sip Of Sunshine,"Bright, fresh, orange pineapple notes while still being floral and piney. Excellent IPA. Nice balance of hops with a moderate malt backbone to finish.",4.5,0.8135001780023685,0.8934
Haze,"Pours a very opaque lightly orange tinged pale - nice head that leaves massive lacing. Aroma is juicy and tropical, some underlying biscuit. Flavor and mouthfeel are delightful, smooth and rich with nice bitterness. Tasty beer!",4.25,0.7975346065933169,0.8908
Citra,"A:poured a bright orange in color with golden yellow highlights and a finge of head leaving some good lacing sticking to the glass.  S: there was plenty of grassy piney hops on the aroma with citrus, caramel, sweetness from the malts, and a bit of pineapple fruit.  T: the piney grassy hops were very good and had a good balance between the sweetness from the malts. It did have citrus, caramel, and pineapple flavor accents as well.  M: the brew was mediumin body with a good amount of carbonation which had a sweet, piney grassy hoppy, mild fruity, and bitter bite finish.  O: it was definitely a good beer but not a great DIPA in my book. I thought the aroma was better than the taste but that's just my opinion.",4.0,0.7970503027545236,0.8867
Double Citra®,"Pours an opaque orange with two fingers of frothy, dense white foam. Head retention is good. Aroma is a blast of tangerine, papaya, lemon and mandarin oranges. Grassy hops and a light bready yeast at the back rounds out the aroma. Flavor profile is tangerine, papaya, mango, lemon, mandarin oranges, and bready malts create a soothing hypnotic experience. Balance is sublime, never coming off overly sweet or bitter. Mouth feel has a consistent siltiness to it with a medium-thick consistency that adds power to each sip. Overall, a delectable brew with big tropical fruit notes, and a well-refined balance.   Served in a 15.5oz Speigalau tulip from a 12oz can.",4.75,0.7988970527983692,0.886
Heady Topper,"This one a gift from outdoor7or24 who made a pilgrimage to the brewery. Pours a hazy grapefruit juice gold producing 2 fingers of glowing white, somewhat lasting head. Aroma is fruity, citrusy grapefruit, pale bready malt & spun sugar/cotton candy. Taste is similar to the nose with a perfectly balanced finish that transitions to a pleasant bitterness. The most unique thing about this brew to my mind is its mouthfeel: slick, creamy and slightly viscous with a tiny pricke that fades to an astringent bitterness. Absolutely delightful!",4.5,0.8051951488531686,0.8856
CBS (Canadian Breakfast Stout),This is delicious. The strong stout is well balanced with a bit of sweetness from maple syrup and bitterness from chocolate.  Pours black. Not much smell. Mouthfeel is smooth.,4.75,0.808772040732864,0.8834
Pliny The Younger,"Appears a clear gold with thick white head that leaves tons of lacing. Nose is full of tropical aroma, citrus, grapefruit, and pine come through the strongest. Taste is expertly balanced with plenty of piney hops. To a of apricot and grapefruit throughout with bitter undertones. Mouthfeel is surprisngly light and had a slightly creamy feel. This is truly well balanced and the alcohol is nearly undetectable. Very good!",4.5,0.798267328870722,0.8803
Pliny The Elder,"Pours gold with amber highlights, persistent head, sticky lace. Wide array of hop flavors and aromas backed by a hefty pale/caramel malt base that suggests honey and light popcorn. Im picking up pine, cannabis, citrus, tropicals, with a floral honey, popcorn malty, resinous hoppy finish. Super zesty, perfectly balanced, dangerously drinkable. This is DIPA perfection.",5.0,0.8033894691621241,0.872
Focal Banger,"16oz can undated purchased at the brewery. Gold color and hoppy/citrusy nose. Hoppy taste included citrus rind, apricot and pineapple. Very good balance of hops and malt. Very smooth, enjoyable and flavorful. Definitely one of the top beers we've had.",4.5,0.8157438255012486,0.8712
Green,"Poured from the can into a tulip. Pours a lovely deep hazy medium straw color with ample frothy head. Aromas of light fruit, mellow citrus and mellow hops. Flavors are lovely and showcase honey dew mellon and very light levels of citrus. No bitterness. Mouthfeel is outstanding and soft. This beer is drinkable. tasty and has zero bitterness. Lovely.",4.25,0.8064176591655813,0.8689
Double Citra®,"Split with angrybabboon.  Appearance: Hazy gold/dark yellow. Head is bright-white and fluffy. Drops to a small cap and creamy collar. Streaks and splotches of lacing. Moderate carbonation on the pour.   Smell: Citra. Deeply tropical with notes of tangerine and peach. Slightly floral with some pine bitterness layered in the back. Big juicy fruit push. Malts are light and bready with some powdery yeast notes. Mild fruity esters. Orange peel, zest and pith. Malts add a touch of needed sweetness with some undercooked bread dough. As it warms it takes on a sharper floral edge and a vague spiciness creeps out as well. A bit leafy.  Taste: Follows the nose...it's Citra. Tropical fruit, mostly tangerine on the initial sip. Slightly bitter in a woody branch sort of way. Some peach and mango as well. Orange peel and a slightly oily rind. A touch floral and bitter. Malts are lightly sweet and slightly bready with some raw biscuit dough. A touch of raw honeycomb. Some pineapple as it warms with a touch of grapefruit as well. Surprisingly balanced. Almost crackery snap as well. Almost buttery at times. Slight caramelized sweetness with an herbal push as well.  Mouthfeel: Mediumish body with a moderate carbonation. The typical smooth pseudocreaminess that all Hill Farmstead pale ales possess. Slightly dry on the finish.  Overall: Double down - win one hand.  It's Citra through and through. If that's your jam this will blow your mind. As it stands, it's solid, but that's not surprising.",4.5,0.7941124375548766,0.8648
